Date,gross_return,strategy_return,turnover,transaction_cost,strategy_equity,gross_strategy_equity,strategy_drawdown,price,short_sma,long_sma,signal,position,fallback_position,buy_hold_return,buy_hold_equity,buy_hold_drawdown
2021-01-22,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,135.12698364257812,128.82874145507813,,0.0,0.0,0.0,0.016074191683726147,10746.46502810764,0.0
2021-01-25,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,138.86781311035156,131.89525909423827,,0.0,0.0,0.0,0.027683807977748165,11043.968102385357,0.0
2021-01-26,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,139.1009979248047,134.87432861328125,,0.0,0.0,0.0,0.0016791854730788813,11062.51297318803,0.0
2021-01-27,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,138.0321807861328,136.82345275878907,,0.0,0.0,0.0,-0.007683748891935793,10977.511401388272,-0.007683748891935682
2021-01-28,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,133.20310974121094,136.86621704101563,,0.0,0.0,0.0,-0.03498511012011063,10593.461956165933,-0.04240004221092675
2021-01-29,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,128.2185516357422,135.48453063964843,,0.0,0.0,0.0,-0.03742073375879007,10197.046836720376,-0.07823413527878031
2021-02-01,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,130.3367462158203,133.7783172607422,,0.0,0.0,0.0,0.01652018801534849,10365.503967664312,-0.06300638988745533
2021-02-02,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,131.16259765625,132.19063720703124,,0.0,0.0,0.0,0.00633629014385706,10431.182808290732,-0.0570693265108424
2021-02-03,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,130.14244079589844,130.61268920898436,,0.0,0.0,0.0,-0.007777803112936077,10350.051122172805,-0.06440325563838911
2021-02-04,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,133.49456787109375,130.67098083496094,,0.0,0.0,0.0,0.025757370575617555,10616.641224403196,-0.04030474358452574
2021-02-05,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,133.08102416992188,131.6434753417969,,0.0,0.0,0.0,-0.003097831677849272,10583.752656905881,-0.04327771795093116
2021-02-08,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,133.22695922851562,132.22151794433594,,0.0,0.0,0.0,0.0010965880335231937,10595.358673419212,-0.04222858774503124
2021-02-09,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,132.35116577148438,132.4592315673828,,0.0,0.0,0.0,-0.006573695460008633,10525.708012210593,-0.04852468532949783
2021-02-10,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,131.74786376953125,132.7803161621094,,0.0,0.0,0.0,-0.00455834293892643,10477.728225415933,-0.05286183611168882
2021-02-11,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,131.49485778808594,132.3803741455078,,0.0,0.0,0.0,-0.001920380142845457,10457.607004189713,-0.05468070143415105
2021-02-12,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,131.7283935546875,132.10984802246094,,0.0,0.0,0.0,0.0017760068380614502,10476.179785738912,-0.05300180789574671
2021-02-16,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,129.60707092285156,131.38587036132813,,0.0,0.0,0.0,-0.016103761494330127,10307.473885097652,-0.06825204091695525
2021-02-17,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,127.32026672363281,130.37969055175782,,0.0,0.0,0.0,-0.017644131473196878,10125.607460712445,-0.08469192440689943
2021-02-18,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,126.22066497802734,129.27425079345704,,0.0,0.0,0.0,-0.008636502058170459,10038.157631037777,-0.09259698448561915
2021-02-19,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,126.37637329101562,128.25055389404298,,0.0,0.0,0.0,0.0012336198119016206,10050.540901166416,-0.09147759414830137
2021-02-22,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,122.61048889160156,126.42697296142578,,0.0,0.0,0.0,-0.029798959262283153,9751.045242288646,-0.11855061630914776
2021-02-23,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,122.47423553466797,125.00040588378906,,0.0,0.0,0.0,-0.0011112699913794488,9740.209198326309,-0.11953014455816313
2021-02-24,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,121.97796630859375,123.93194580078125,,0.0,0.0,0.0,-0.0040520295873472945,9700.741582467737,-0.12309783446318101
2021-02-25,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,117.73523712158203,122.23486022949218,,0.0,0.0,0.0,-0.03478275065086733,9363.323106876262,-0.15359890383225383
2021-02-26,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,117.99797821044922,120.5591812133789,,0.0,0.0,0.0,0.0022316266165571808,9384.218547940993,-0.1517100526177626
2021-03-01,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,124.3523178100586,120.90754699707031,,0.0,0.0,0.0,0.053851258267124,9889.570524601299,-0.10602857157587664
2021-03-02,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,121.75413513183594,120.7635269165039,,0.0,0.0,0.0,-0.020893721355409234,9682.94059373561,-0.12470696150106753
2021-03-03,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,118.77645874023438,120.12322540283203,,0.0,0.0,0.0,-0.02445647031517506,9446.13004454131,-0.14611353971419616
2021-03-04,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,116.89837646484375,119.95585327148437,,0.0,0.0,0.0,-0.01581190662956211,9296.768718266323,-0.15961511269648243
2021-03-05,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,118.1536865234375,119.98699493408203,,0.0,0.0,0.0,0.010738472993004011,9396.60181806963,-0.15059066228044493
2021-03-08,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,113.22980499267578,117.76249237060547,,0.0,0.0,0.0,-0.04167353279988428,9005.012223996853,-0.1859885501764288
2021-03-09,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,117.83255767822266,116.97817687988281,,0.0,0.0,0.0,0.04064965656210928,9371.06287823992,-0.1528992643034761
2021-03-10,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,116.75244903564453,116.57337493896485,,0.0,0.0,0.0,-0.009166470319075026,9285.163308508349,-0.1606641880545049
2021-03-11,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,118.67916870117188,116.92953338623047,,0.0,0.0,0.0,0.0165026059962059,9438.39270019909,-0.1468129598514627
2021-03-12,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,117.77416229248047,116.85362854003907,,0.0,0.0,0.0,-0.007625655105237272,9366.418772719582,-0.15331906995989375
2021-03-15,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,120.654541015625,118.33857574462891,,0.0,0.0,0.0,0.024456796525467173,9595.491370816302,-0.13261196673190945
2021-03-16,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,122.19204711914062,119.2104736328125,,0.0,0.0,0.0,0.012743043822250444,9717.767137850638,-0.12155880301307875
2021-03-17,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,121.4038314819336,120.14075012207032,,0.0,0.0,0.0,-0.0064506296096218385,9655.081421411809,-0.1272253018086742
2021-03-18,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,117.28762817382812,119.86244201660156,,0.0,0.0,0.0,-0.033905052730712315,9327.725376699522,-0.15681677397288252
2021-03-19,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,116.76214599609375,119.66003875732422,,0.0,0.0,0.0,-0.004480286505202158,9285.934494570063,-0.16059447640186464
2021-03-22,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,120.0706787109375,119.54326629638672,,0.0,0.0,0.0,0.02833566209852334,9549.057596677221,-0.13680936512155395
2021-03-23,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,119.2435531616211,118.95356750488281,,0.0,0.0,0.0,-0.006888655566840374,9483.277427905792,-0.14275558809375377
2021-03-24,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,116.85946655273438,118.04469451904296,,0.0,0.0,0.0,-0.01999342141084437,9293.674265933723,-0.1598948368730868
2021-03-25,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,117.34600830078125,118.05637054443359,,0.0,0.0,0.0,0.0041634774006718,9332.368268709144,-0.15639707801222014
2021-03-26,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,117.94931030273438,118.29380340576172,,0.0,0.0,0.0,0.005141223043622745,9380.348055503804,-0.15205992723002915
2021-03-29,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,118.12450408935547,117.90456848144531,,0.0,0.0,0.0,0.0014853311661715551,9394.280978820181,-0.1508004554128981
2021-03-30,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,116.67457580566406,117.39077301025391,,0.0,0.0,0.0,-0.012274576683891092,9278.970156555633,-0.16122402034285788
2021-03-31,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,118.86405181884766,117.79169006347657,,0.0,0.0,0.0,0.018765665082257854,9453.096202821822,-0.14548383122956932
2021-04-01,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,119.69116973876953,118.26072235107422,,0.0,0.0,0.0,0.006958520320192507,9518.875764837892,-0.13953766310524718
2021-04-05,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,122.51316833496094,119.17349395751953,,0.0,0.0,0.0,0.023577333251488142,9743.305470924988,-0.11925025583792537
2021-04-06,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,122.8148193359375,120.11155700683594,,0.0,0.0,0.0,0.002462192473480229,9767.295364322319,-0.11708168044682987
2021-04-07,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,124.45938873291016,121.66851959228515,,0.0,0.0,0.0,0.013390642968534872,9898.085729314185,-0.10525883645931455
2021-04-08,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,126.85319519042969,123.26634826660157,,0.0,0.0,0.0,0.01923363501854114,10088.461897614045,-0.08804971148370822
2021-04-09,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,129.42218017578125,125.21255035400391,,0.0,0.0,0.0,0.0202516379780191,10292.769775719564,-0.0695812243867262
2021-04-12,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,127.70953369140625,126.25182342529297,,0.0,0.0,0.0,-0.013233021434570835,10156.565332656364,-0.08189347598754382
2021-04-13,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,130.81369018554688,127.85159759521484,,0.0,0.0,0.0,0.024306380302361985,10403.434672197696,-0.059577629656817344
2021-04-14,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,128.4782257080078,128.65536499023438,,0.0,0.0,0.0,-0.017853364385840842,10217.69836213066,-0.07636733291115028
2021-04-15,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,130.8817901611328,129.461083984375,,0.0,0.0,0.0,0.018707951794007194,10408.850570535107,-0.059088057499881774
2021-04-16,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,130.55096435546875,129.6868408203125,,0.0,0.0,0.0,-0.0025276687097324224,10382.540444643684,-0.06146637117555298
2021-04-19,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,131.21266174316406,130.38746643066406,,0.0,0.0,0.0,0.0050684986584519365,10435.164336958684,-0.05670941473694424
2021-04-20,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,129.52920532226562,130.1305694580078,,0.0,0.0,0.0,-0.012829984534523331,10301.281339900295,-0.06881181835743067
2021-04-21,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,129.9087371826172,130.4166717529297,,0.0,0.0,0.0,0.002930087152216432,10331.464992005704,-0.06608335583010394
2021-04-22,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,128.3907012939453,129.9184539794922,,0.0,0.0,0.0,-0.011685402549467594,10210.737664648384,-0.07699654776487719
2021-04-23,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,130.70663452148438,129.9495880126953,,0.0,0.0,0.0,0.018038169463977294,10394.920680995527,-0.06034725507762406
2021-04-26,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,131.09591674804688,129.92623901367188,,0.0,0.0,0.0,0.0029782897248304963,10425.879766450164,-0.05754869696251297
2021-04-27,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,130.77476501464844,130.17535095214845,,0.0,0.0,0.0,-0.0024497462725376895,10400.339006354376,-0.059857463529177424
2021-04-28,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,129.98658752441406,130.1909210205078,,0.0,0.0,0.0,-0.00602698456499684,10337.656323692343,-0.065523688085384
2021-04-29,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,129.88925170898438,130.49063110351562,,0.0,0.0,0.0,-0.0007488142991014524,10329.915338817966,-0.06622343730991731
2021-04-30,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,127.9236068725586,129.93402557373048,,0.0,0.0,0.0,-0.015133237050512727,10173.590281283907,-0.08035449938531913
2021-05-03,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,128.97450256347656,129.5097427368164,,0.0,0.0,0.0,0.008215025487554373,10257.166584744587,-0.07279958815825505
2021-05-04,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,124.41071319580078,128.23693237304687,,0.0,0.0,0.0,-0.03538520619941643,9894.214630121638,-0.10560876591945889
2021-05-05,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,124.65398406982422,127.1704116821289,,0.0,0.0,0.0,0.001955385254005959,9913.561631509347,-0.10385988648902567
2021-05-06,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,126.2499008178711,126.44254150390626,,0.0,0.0,0.0,0.012802773693562308,10040.482717574743,-0.09238680741802141
2021-05-07,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,126.92243957519531,126.2423080444336,,0.0,0.0,0.0,0.005327043846905077,10093.968809255355,-0.08755191214510794
2021-05-10,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,123.64726257324219,125.17686004638672,,0.0,0.0,0.0,-0.025804554442185434,9833.498441579204,-0.11109722850382742
2021-05-11,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,122.73101806640625,124.8409210205078,,0.0,0.0,0.0,-0.0074101479302317586,9760.6307634554,-0.117684129536207
2021-05-12,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,119.6702880859375,123.84418182373047,,0.0,0.0,0.0,-0.024938520259097596,9517.215075419395,-0.1396877817466916
2021-05-13,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,121.81475067138672,122.9571517944336,,0.0,0.0,0.0,0.017919757859271135,9687.761265065516,-0.12427119511221996
2021-05-14,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,124.23212432861328,122.4190887451172,,0.0,0.0,0.0,0.019844671059154217,9880.011700670357,-0.10689264504219564
2021-05-17,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,123.08192443847656,122.30602111816407,,0.0,0.0,0.0,-0.009258473976459292,9788.537869452586,-0.11516145624625695
2021-05-18,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,121.6977767944336,122.09937286376953,,0.0,0.0,0.0,-0.011245742625147548,9678.458491896212,-0.12511212277412198
2021-05-19,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,121.54181671142578,122.47367858886719,,0.0,0.0,0.0,-0.0012815360076071647,9666.055198840717,-0.12623332309140578
2021-05-20,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,124.09566497802734,122.92986145019532,,0.0,0.0,0.0,0.021012095554447052,9869.159274313317,-0.10787365418391082
2021-05-21,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,122.26313018798828,122.53606262207032,,0.0,0.0,0.0,-0.01476711366479666,9723.42027753355,-0.12104778533593663
2021-05-24,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,123.8909683227539,122.69787139892578,,0.0,0.0,0.0,0.013314219358384616,9852.880028022397,-0.10934522274436143
2021-05-25,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,123.6960220336914,123.09752044677734,,0.0,0.0,0.0,-0.0015735310789938284,9837.376215080705,-0.11074669571702755
2021-05-26,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,123.64726257324219,123.51860961914062,,0.0,0.0,0.0,-0.0003941877810422767,9833.498441579204,-0.11109722850382742
