name,total_return,cagr,ann_volatility,sharpe,sortino,calmar,max_drawdown,trades,win_rate,exposure,turnover,average_trade_return,average_win,average_loss,profit_factor,cost_drag,excess_cagr_vs_benchmark,drawdown_improvement_vs_benchmark,ticker,label,variant,short_window,long_window,spread_threshold,momentum_window,partial_exposure,entry_threshold,exit_threshold,min_hold_days,cooldown_days,cost_bps,benchmark_total_return,benchmark_cagr,benchmark_sharpe,benchmark_max_drawdown,upside_capture,downside_capture,missed_return_while_in_cash,average_holding_days,median_holding_days,trade_frequency_per_year,fallback_exposure,passes_selection
AAPL_spread_threshold_sma_5_50_thr_0.010_10bps,0.5642683069540326,0.08709076457548881,0.15838556625222383,0.6072198454690998,0.6674371565708884,0.3338630111252466,-0.2608577820045398,41,0.3,0.5007418397626113,7.664688427299703,0.021564407304053585,0.1562730736157987,-0.0361678782581229,1.8517584561856135,0.06541656343013535,-0.08928178892624405,0.07274741752691094,AAPL,leaderboard_test,spread_threshold,5,50,0.01,,False,0.0,0.0,0,0,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.427935593585534,0.42092789678163733,0.518322256998587,32.142857142857146,22.0,7.652146142054164,0.0,True
AAPL_fallback_spy_sma_5_50_10bps,1.415796992635495,0.1789449402952179,0.2158164389997428,0.8719170308622856,1.2926057925088126,0.6625699324220455,-0.270077061361778,46,,0.9992581602373887,17.01186943620178,,,,,0.22977771649865053,0.0025723867934850375,0.06352813816967273,AAPL,leaderboard_test,fallback_spy,5,50,0.0,,False,0.0,0.0,0,0,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.7316662718313677,0.7026077503207561,0.5724395722877498,32.21739130434783,22.0,8.585334695963208,0.4495548961424332,False
AAPL_fallback_qqq_sma_5_50_10bps,1.6310792691505185,0.19787868018949228,0.24334566902559535,0.8648112490847274,1.289185548474966,0.5974095305500061,-0.3312278597352053,46,,0.9992581602373887,17.01186943620178,,,,,0.2500310757051838,0.02150612668775942,0.002377339796245437,AAPL,leaderboard_test,fallback_qqq,5,50,0.0,,False,0.0,0.0,0,0,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.8306112946453732,0.7996247496916077,0.5724395722877498,32.21739130434783,22.0,8.585334695963208,0.4495548961424332,False
AAPL_momentum_3m_sma_5_50_mom_63_10bps,0.49107064580150017,0.07741076547344483,0.15032715815419068,0.5718664175300257,0.608114834491031,0.3530218644537204,-0.21928037118390165,57,0.2857142857142857,0.46661721068249257,10.655786350148368,0.012920123597947558,0.11021112976741668,-0.02599627886984009,1.6957985459261942,0.08759783469328108,-0.09896178802828803,0.11432482834754909,AAPL,leaderboard_test,momentum_3m,5,50,0.0,63.0,False,0.0,0.0,0,0,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.38628925873081343,0.38054213378637397,0.5569259159166228,21.689655172413794,12.0,10.638349514563107,0.0,False
AAPL_long_cash_sma_5_50_10bps,0.4650203063423175,0.07387239402303147,0.16697649163613384,0.5109114277890678,0.5934200871438247,0.3200619355598736,-0.2308065590299233,45,0.3181818181818182,0.5497032640949555,8.41246290801187,0.016206052369916794,0.13263780018637417,-0.03812876327776331,1.6233844154885901,0.0674803419789527,-0.10250015947870139,0.10279864050152743,AAPL,leaderboard_test,long_cash,5,50,0.0,,False,0.0,0.0,0,0,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.4653351783111106,0.4708605485216331,0.5724395722877498,32.21739130434783,22.0,8.398696985181399,0.0,False
AAPL_partial_exposure_sma_5_50_partial_10bps,0.47100016615058116,0.07468912625467095,0.16982309050683278,0.5096678649260885,0.6056402331858824,0.32019859490853175,-0.23325875704110044,87,0.6666666666666666,0.5964391691394659,10.281899109792285,0.05964889910982472,0.11345149645674296,-0.04795629558401176,4.731453715310186,0.08322011652217509,-0.10168342724706192,0.1003464424903503,AAPL,leaderboard_test,partial_exposure,5,50,0.0,,True,0.0,0.0,0,0,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.4875008346903137,0.49514969801863934,0.5557895769385803,24.363636363636363,12.0,16.237480838017373,0.0,False
AAPL_momentum_6m_sma_5_50_mom_126_10bps,0.17893407070764633,0.031199372654368895,0.14030248078592808,0.2895985540516761,0.2748568110876137,0.11263205792582649,-0.27700259791857085,51,0.4,0.42952522255192876,9.53412462908012,0.0033560624553384023,0.05631612384842373,-0.03195064514005182,1.1750649290818962,0.06175767274335575,-0.14517318084736397,0.05660260161287989,AAPL,leaderboard_test,momentum_6m,5,50,0.0,126.0,False,0.0,0.0,0,0,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.3394385159371391,0.3582027414544766,0.8054357046029762,22.26923076923077,9.5,9.518523249872253,0.0,False
