Date,price,short_sma,long_sma,signal,position,asset_return,strategy_return,buy_hold_return,trade,transaction_cost,strategy_equity,buy_hold_equity,strategy_drawdown,buy_hold_drawdown
2017-10-10,36.31227111816406,36.17344436645508,35.6526672744751,1.0,1.0,0.00038527108434371904,0.00038527108434371904,0.00038527108434371904,0.0,0.0,11018.061135805216,15009.656735514858,-0.04967978380040472,-0.04967978380040461
2017-10-11,36.46365737915039,36.13734130859375,35.662190704345704,1.0,1.0,0.004169011089769192,0.004169011089769192,0.004169011089769192,0.0,0.0,11063.995554868143,15072.232160898848,-0.04571788828023671,-0.04571788828023671
2017-10-12,36.3355598449707,36.110788345336914,35.668275337219235,1.0,1.0,-0.0035130193564437695,-0.0035130193564437695,-0.0035130193564437695,0.0,0.0,11025.127524324284,15019.283117572797,-0.04907029981021627,-0.049070299810216156
2017-10-13,36.5661506652832,36.07713165283203,35.67710674285889,1.0,1.0,0.0063461474460924094,0.0063461474460924094,0.0063461474460924094,0.0,0.0,11095.094609205617,15114.59770277152,-0.043035559721943506,-0.043035559721943395
2017-10-16,37.23928451538086,36.091223907470706,35.69373676300049,1.0,1.0,0.01840866040998801,0.01840866040998801,0.01840866040998801,0.0,0.0,11299.340438083169,15392.837199115425,-0.02541912631643073,-0.025419126316430507
2017-10-17,37.376708984375,36.111487579345706,35.710511474609376,1.0,1.0,0.003690309058901997,0.003690309058901997,0.003690309058901997,0.0,0.0,11341.038496461446,15449.641525673525,-0.02182262168964355,-0.02182262168964333
2017-10-18,37.21133804321289,36.15446147918701,35.72623554229736,1.0,1.0,-0.004424438257291219,-0.004424438257291219,-0.004424438257291219,0.0,0.0,11290.860771860289,15381.285540645898,-0.026150507104656717,-0.026150507104656606
2017-10-19,36.33089065551758,36.18462448120117,35.73301601409912,1.0,1.0,-0.023660729067921826,-0.023660729067921826,-0.023660729067921826,0.0,0.0,11023.710774193676,15017.353110752334,-0.04919249610898646,-0.04919249610898624
2017-10-20,36.393795013427734,36.23540134429932,35.742536849975586,1.0,1.0,0.0017314290064232019,0.0017314290064232019,0.0017314290064232019,0.0,0.0,11042.797546786534,15043.35459152799,-0.04754624041722477,-0.04754624041722455
2017-10-23,36.37515640258789,36.300851821899414,35.750896797180175,1.0,1.0,-0.0005121370506419032,-0.0005121370506419032,-0.0005121370506419032,0.0,0.0,11037.142121020088,15035.650332275725,-0.04803402727653028,-0.048034027276530056
2017-10-24,36.59176254272461,36.34696960449219,35.756156272888184,1.0,1.0,0.005954782372325607,0.005954782372325607,0.005954782372325607,0.0,0.0,11102.865900363191,15125.184357830813,-0.04236527708310267,-0.04236527708310245
2017-10-25,36.43105697631836,36.37235736846924,35.763335151672365,1.0,1.0,-0.004391850931438679,-0.004391850931438679,-0.004391850931438679,0.0,0.0,11054.10376841704,15058.756802820692,-0.04657106603292349,-0.04657106603292305
2017-10-26,36.66398239135742,36.420456123352054,35.77163688659668,1.0,1.0,0.006393594761482602,0.006393594761482602,0.006393594761482602,0.0,0.0,11124.779228363677,15155.036391429647,-0.04047522779526558,-0.040475227795265245
2017-10-27,37.97765350341797,36.5244556427002,35.790940856933595,1.0,1.0,0.03583001699155863,0.03583001699155863,0.03583001699155863,0.0,0.0,11523.380257143286,15698.041602842259,-0.006095438903348516,-0.006095438903348294
2017-10-30,38.83245849609375,36.67480583190918,35.81967445373535,1.0,1.0,0.022508104472511725,0.022508104472511725,0.022508104472511725,0.0,0.0,11782.749703847547,16051.374763252868,0.0,0.0
2017-10-31,39.37283706665039,36.84437217712402,35.8677555847168,1.0,1.0,0.0139156414887045,0.0139156414887045,0.0139156414887045,0.0,0.0,11946.714224477428,16274.739939859133,0.0,0.0
2017-11-01,38.8720588684082,37.00054531097412,35.919088439941405,1.0,1.0,-0.012718875131971563,-0.012718875131971563,-0.012718875131971563,0.0,0.0,11794.765458018952,16067.743554758754,-0.012718875131971452,-0.012718875131971563
2017-11-02,39.156211853027344,37.148681831359866,35.97054836273193,1.0,1.0,0.007309954576398159,0.007309954576398159,0.007309954576398159,0.0,0.0,11880.984657756342,16185.198030289253,-0.005501894955050712,-0.0055018949550511564
2017-11-03,40.178741455078125,37.348993110656735,36.0355513381958,1.0,1.0,0.026114109451875533,0.026114109451875533,0.026114109451875533,0.0,0.0,12191.245991505044,16607.860063152508,0.0,0.0
2017-11-06,40.58635330200195,37.56339645385742,36.10664886474609,1.0,1.0,0.010144963036723187,0.010144963036723187,0.010144963036723187,0.0,0.0,12314.925731460462,16776.34618961226,0.0,0.0
2017-11-07,40.7167854309082,37.78362216949463,36.18373725891113,1.0,1.0,0.003213694217258478,0.003213694217258478,0.003213694217258478,0.0,0.0,12354.502137069625,16830.260236348546,0.0,0.0
2017-11-08,41.04986572265625,38.01293258666992,36.254713745117186,1.0,1.0,0.008180417197060974,0.008180417197060974,0.008180417197060974,0.0,0.0,12455.567118812836,16967.93878661698,0.0,0.0
2017-11-09,40.966007232666016,38.24445495605469,36.32793739318848,1.0,1.0,-0.0020428444408759905,-0.0020428444408759905,-0.0020428444408759905,0.0,0.0,12430.122332766212,16933.275927193616,-0.0020428444408759905,-0.0020428444408761015
2017-11-10,40.8304328918457,38.45766906738281,36.39781009674072,1.0,1.0,-0.003309435065280364,-0.003309435065280364,-0.003309435065280364,0.0,0.0,12388.985650052431,16877.236350070092,-0.005345518845130792,-0.005345518845131014
2017-11-13,40.666805267333984,38.62904510498047,36.466603164672854,1.0,1.0,-0.004007491787930473,-0.004007491787930473,-0.004007491787930473,0.0,0.0,12339.336891799057,16809.600963994224,-0.009331588510187117,-0.009331588510187339
2017-11-14,40.05201721191406,38.76281051635742,36.527740478515625,1.0,1.0,-0.015117687543401814,-0.015117687543401814,-0.015117687543401814,0.0,0.0,12152.79465217607,16555.478668891294,-0.0243082040142083,-0.024308204014208523
2017-11-15,39.52372741699219,38.87842998504639,36.58466194152832,1.0,1.0,-0.013190092077677629,-0.013190092077677629,-0.013190092077677629,0.0,0.0,11992.498171712758,16337.11038085859,-0.03717766864269567,-0.03717766864269578
2017-11-16,39.995914459228516,39.06168117523193,36.65115425109863,1.0,1.0,0.011946925887190485,0.011946925887190485,0.011946925887190485,0.0,0.0,12135.77165857248,16532.288627789556,-0.025674901607437794,-0.02567490160743824
2017-11-17,39.77384948730469,39.23068389892578,36.71055381774902,1.0,1.0,-0.005552191390703176,-0.005552191390703176,-0.005552191390703176,0.0,0.0,12068.391531650213,16440.498197201727,-0.031084541030478974,-0.031084541030479196
2017-11-20,39.734107971191406,39.398631477355956,36.77454418182373,1.0,1.0,-0.0009991870695333915,-0.0009991870695333915,-0.0009991870695333915,0.0,0.0,12056.332950881722,16424.071063986394,-0.0320526688285524,-0.03205266882855273
2017-11-21,40.4727783203125,39.59268226623535,36.84513233184814,1.0,1.0,0.018590334270412123,0.018590334270412123,0.018590334270412123,0.0,0.0,12280.464210514,16729.400035146904,-0.014058204385921758,-0.014058204385922202
2017-11-22,40.898231506347656,39.816040992736816,36.92118156433106,1.0,1.0,0.010512082532807776,0.010512082532807776,0.010512082532807776,0.0,0.0,12409.557463836114,16905.260869040725,-0.003693902857881848,-0.003693902857882292
2017-11-24,40.900550842285156,40.027869415283206,36.99588508605957,1.0,1.0,5.6709932241050254e-05,5.6709932241050254e-05,5.6709932241050254e-05,0.0,0.0,12410.261208999029,16906.219565239127,-0.0036374024066216926,-0.0036374024066219146
2017-11-27,40.694854736328125,40.16372947692871,37.07168693542481,1.0,1.0,-0.005029176911338085,-0.005029176911338085,-0.005029176911338085,0.0,0.0,12347.847809863057,16821.195196143613,-0.008648286177759035,-0.008648286177759479
2017-11-28,40.4564208984375,40.2449275970459,37.14174034118653,1.0,1.0,-0.005859065954049836,-0.005859065954049836,-0.005859065954049836,0.0,0.0,12275.500955154499,16722.638704063465,-0.01445668125270394,-0.014456681252704051
2017-11-29,39.617225646972656,40.257147026062015,37.20136024475098,1.0,1.0,-0.02074319064386776,-0.02074319064386776,-0.02074319064386776,0.0,0.0,12020.867898592749,16375.757821356554,-0.03489999420126921,-0.034899994201269435
2017-11-30,40.171234130859375,40.32210578918457,37.2654296875,1.0,1.0,0.01398403030094686,0.01398403030094686,0.01398403030094686,0.0,0.0,12188.968079530348,16604.75691493137,-0.021404006476735793,-0.021404006476736015
2017-12-01,39.98423385620117,40.36350688934326,37.32714199066162,1.0,1.0,-0.004655079155622688,-0.004655079155622688,-0.004655079155622688,0.0,0.0,12132.227468294775,16527.460457132493,-0.025959448287961928,-0.02595944828796204
2017-12-04,39.692039489746094,40.33917179107666,37.38122249603271,1.0,1.0,-0.007307739533185087,-0.007307739533185087,-0.007307739533185087,0.0,0.0,12043.568309999124,16406.68208096675,-0.03307748293463342,-0.03307748293463353
2017-12-05,39.65461730957031,40.29258499145508,37.43198219299316,1.0,1.0,-0.0009428132355217,-0.0009428132355217,-0.0009428132355217,0.0,0.0,12032.213474393548,16391.21364394982,-0.03398911028144658,-0.03398911028144669
2017-12-06,39.50736618041992,40.23211402893067,37.48006298065186,1.0,1.0,-0.0037133413241855484,-0.0037133413241855484,-0.0037133413241855484,0.0,0.0,11987.53375887766,16330.347472972186,-0.03757623843785163,-0.03757623843785196
2017-12-07,39.579833984375,40.158612442016604,37.527662086486814,1.0,1.0,0.0018342858803630513,0.0018342858803630513,0.0018342858803630513,0.0,0.0,12009.522322791943,16360.301998763283,-0.035810878121092404,-0.035810878121092515
2017-12-08,39.59150695800781,40.08988742828369,37.57319690704346,1.0,1.0,0.00029492224847182946,0.00029492224847182946,0.00029492224847182946,0.0,0.0,12013.064198118454,16365.127015814436,-0.03552651729731582,-0.03552651729731593
2017-12-11,40.3629150390625,40.06651153564453,37.62802345275879,1.0,1.0,0.019484180833855946,0.019484180833855946,0.019484180833855946,0.0,0.0,12247.128913323315,16683.988109959588,-0.016734541550877835,-0.016734541550877835
2017-12-12,40.13615798950195,40.03997917175293,37.680744857788085,1.0,1.0,-0.005617955227988247,-0.005617955227988247,-0.005617955227988247,0.0,0.0,12178.325091416864,16590.258211733548,-0.02225848287367238,-0.02225848287367227
2017-12-13,40.269412994384766,40.050848960876465,37.73057621002197,1.0,1.0,0.003320073757873576,0.003320073757873576,0.003320073757873576,0.0,0.0,12218.758028967732,16645.33909265867,-0.019012308920677623,-0.019012308920677845
2017-12-14,40.25772476196289,40.087548828125,37.77878265380859,1.0,1.0,-0.00029025087660217164,-0.00029025087660217164,-0.00029025087660217164,0.0,0.0,12215.211523738833,16640.507768395684,-0.019297041457949415,-0.019297041457949526
2017-12-15,40.666805267333984,40.121093368530275,37.829409484863284,1.0,1.0,0.010161540618351284,0.010161540618351284,0.010161540618351284,0.0,0.0,12339.336891799057,16809.600963994228,-0.009331588510187117,-0.009331588510187117
2017-12-18,41.23950958251953,40.194376373291014,37.892491569519045,1.0,1.0,0.014082844999028676,0.014082844999028676,0.014082844999028676,0.0,0.0,12513.10986063706,17046.32796886568,0.0,0.0
2017-12-19,40.800045013427734,40.247673225402835,37.953638305664064,1.0,1.0,-0.010656396585231875,-0.010656396585231875,-0.010656396585231875,0.0,0.0,12379.765199447535,16864.675537707517,-0.010656396585231986,-0.010656396585231875
2017-12-20,40.755638122558594,40.26181621551514,38.01612747192383,1.0,1.0,-0.0010884029871665035,-0.0010884029871665035,-0.0010884029871665035,0.0,0.0,12366.291026024037,16846.31997447468,-0.011733201118522607,-0.011733201118522607
2017-12-21,40.90989685058594,40.26239948272705,38.077096710205076,1.0,1.0,0.0037849665747708983,0.0037849665747708983,0.0037849665747708983,0.0,0.0,12413.097024211427,16910.082732485964,-0.007992644317800335,-0.007992644317800446
2017-12-22,40.90989685058594,40.26286678314209,38.12161636352539,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12413.097024211427,16910.082732485964,-0.007992644317800335,-0.007992644317800446
2017-12-26,39.87202835083008,40.22172546386719,38.15939994812012,1.0,1.0,-0.02536961908132984,-0.02536961908132984,-0.02536961908132984,0.0,0.0,12098.181481087595,16481.08037492902,-0.03315949305733501,-0.03315949305733512
2017-12-27,39.8790397644043,40.19285640716553,38.195351181030276,1.0,1.0,0.0001758479280895564,0.0001758479280895564,0.0001758479280895564,0.0,0.0,12100.308921234697,16483.97853876563,-0.032989476157396,-0.032989476157396225
2017-12-28,39.991249084472656,40.21155757904053,38.226809883117674,1.0,1.0,0.0028137417734044323,0.0028137417734044323,0.0028137417734044323,0.0,0.0,12134.356065917473,16530.360197772057,-0.03026855825113839,-0.0302685582511385
2017-12-29,39.55879211425781,40.18093547821045,38.250997619628905,1.0,1.0,-0.010813790019445824,-0.010813790019445824,-0.010813790019445824,0.0,0.0,12003.137687399452,16351.604353647544,-0.04075503043746509,-0.0407550304374652
2018-01-02,40.26707077026367,40.19507732391357,38.279994354248046,1.0,1.0,0.017904456080462205,0.017904456080462205,0.017904456080462205,0.0,0.0,12218.047338951237,16644.37093564252,-0.02358027100952831,-0.02358027100952853
2018-01-03,40.26005935668945,40.22347831726074,38.320823211669925,1.0,1.0,-0.00017412276185224673,-0.00017412276185224673,-0.00017412276185224673,0.0,0.0,12215.919898804137,16641.472771805915,-0.023750287909467205,-0.023750287909467316
2018-01-04,40.44706726074219,40.26310081481934,38.35849105834961,1.0,1.0,0.004644998220094898,0.004644998220094898,0.004644998220094898,0.0,0.0,12272.662824990904,16718.772383210708,-0.019215609734438477,-0.01921560973443881
2018-01-05,40.90755844116211,40.33311042785645,38.39524345397949,1.0,1.0,0.011385032626750613,0.011385032626750613,0.011385032626750613,0.0,0.0,12412.387491670535,16909.11615227278,-0.008049347451457356,-0.008049347451457578
2018-01-08,40.755638122558594,40.391900634765626,38.42640079498291,1.0,1.0,-0.0037137469062600292,-0.0037137469062600292,-0.0037137469062600292,0.0,0.0,12366.291026024044,16846.319974474685,-0.011733201118522052,-0.011733201118522385
2018-01-09,40.75094985961914,40.44987277984619,38.45902515411377,1.0,1.0,-0.00011503348138863778,-0.00011503348138863778,-0.00011503348138863778,0.0,0.0,12364.868488515454,16844.382083639437,-0.011846884888938258,-0.01184688488893848
2018-01-10,40.74160385131836,40.468807220458984,38.49875335693359,1.0,1.0,-0.00022934455105894092,-0.00022934455105894092,-0.00022934455105894092,0.0,0.0,12362.032673303054,16840.518916392597,-0.012073512421500787,-0.012073512421501231
2018-01-11,40.9730224609375,40.51065044403076,38.54163414001465,1.0,1.0,0.005680154626795719,0.005680154626795719,0.005680154626795719,0.0,0.0,12432.250930388915,16936.175667833188,-0.006461937212147828,-0.00646193721214805
2018-01-12,41.3961181640625,40.56698570251465,38.589421310424804,1.0,1.0,0.01032620191806366,0.01032620191806366,0.01032620191806366,0.0,0.0,12560.628863792144,17111.06203749903,0.0,0.0
2018-01-16,41.18574142456055,40.61338653564453,38.62911869049072,1.0,1.0,-0.005082040269287602,-0.005082040269287602,-0.005082040269287602,0.0,0.0,12496.795242098777,17024.10293117418,-0.005082040269287602,-0.005082040269287602
2018-01-17,41.865970611572266,40.67334480285645,38.67515254974365,1.0,1.0,0.016516133095665797,0.016516133095665797,0.016516133095665797,0.0,0.0,12703.193975586564,17305.275281019767,0.0,0.0
2018-01-18,41.90337371826172,40.70653800964355,38.72321422576904,1.0,1.0,0.0008934011595354008,0.0008934011595354008,0.0008934011595354008,0.0,0.0,12714.543023814156,17320.73583402191,0.0,0.0
2018-01-19,41.71637725830078,40.75235462188721,38.76803165435791,1.0,1.0,-0.00446256335392492,-0.00446256335392492,-0.00446256335392492,0.0,0.0,12657.80357005418,17243.44095302599,-0.004462563353925031,-0.00446256335392492
2018-01-22,41.37508773803711,40.78332710266113,38.80568618774414,1.0,1.0,-0.008181187885766383,-0.008181187885766383,-0.008181187885766383,0.0,0.0,12554.247700826441,17102.369122792166,-0.012607242170440847,-0.012607242170440736
2018-01-23,41.38442611694336,40.807053565979004,38.8400800704956,1.0,1.0,0.00022570052214443415,0.00022570052214443415,0.00022570052214443415,0.0,0.0,12557.08120108765,17106.22913643309,-0.0123843871094369,-0.0123843871094369
2018-01-24,40.725250244140625,40.79782123565674,38.866857376098636,1.0,1.0,-0.01592811438148367,-0.01592811438148367,-0.01592811438148367,0.0,0.0,12357.070575419148,16833.759162112114,-0.028115241556497028,-0.028115241556496806
2018-01-25,39.9982795715332,40.80413379669189,38.88485099792481,1.0,1.0,-0.01785061278320854,-0.01785061278320854,-0.01785061278320854,0.0,0.0,12136.48929344256,16533.26624562346,-0.04546398004937413,-0.04546398004937402
2018-01-26,40.091758728027344,40.81476974487305,38.9036629486084,1.0,1.0,0.0023370794318031685,0.0023370794318031685,0.0023370794318031685,0.0,0.0,12164.853232944564,16571.905802106634,-0.04323315355023227,-0.04323315355023205
2018-01-29,39.26192855834961,40.778303718566896,38.91876510620117,1.0,1.0,-0.020698273061730665,-0.020698273061730665,-0.020698273061730665,0.0,0.0,11913.0617789732,16228.895970661351,-0.06303657499446047,-0.06303657499446036
2018-01-30,39.0305061340332,40.75188941955567,38.93194896697998,1.0,1.0,-0.005894321364588007,-0.005894321364588007,-0.005894321364588007,0.0,0.0,11842.842364411741,16133.237642417806,-0.06855933852830831,-0.06855933852830809
2018-01-31,39.138031005859375,40.69543743133545,38.94772201538086,1.0,1.0,0.0027548930945686667,0.0027548930945686667,0.0027548930945686667,0.0,0.0,11875.468129061524,16177.682987391938,-0.06599331908201944,-0.06599331908201922
2018-02-01,39.2198486328125,40.6434268951416,38.97043910980224,1.0,1.0,0.0020904890933546305,0.0020904890933546305,0.0020904890933546305,0.0,0.0,11900.293665663808,16211.502257232829,-0.06404078830243998,-0.06404078830243987
2018-02-02,37.518089294433594,40.496977996826175,38.96945381164551,1.0,1.0,-0.04339025768077964,-0.04339025768077964,-0.04339025768077964,0.0,0.0,11383.936857033705,15508.080996898954,-0.10465229967669665,-0.10465229967669654
2018-02-05,36.580718994140625,40.2806360244751,38.96058540344238,1.0,1.0,-0.024984489293596424,-0.024984489293596424,-0.024984489293596424,0.0,0.0,11099.515008510169,15120.619513267706,-0.1270221047094704,-0.12702210470947028
2018-02-06,38.10951232910156,40.148329734802246,38.969823341369626,1.0,1.0,0.041792326039458594,0.041792326039458594,0.041792326039458594,0.0,0.0,11563.38955862569,15752.54537388479,-0.0905383278842482,-0.0905383278842481
2018-02-07,37.293670654296875,39.97546577453613,38.97409385681152,1.0,1.0,-0.021407822481677052,-0.021407822481677052,-0.021407822481677052,0.0,0.0,11315.842567668153,15415.3176788861,-0.11000792191479136,-0.11000792191479136
2018-02-08,36.267486572265625,39.751759910583495,38.96437587738037,1.0,1.0,-0.02751630676271377,-0.02751630676271377,-0.02751630676271377,0.0,0.0,11004.472372297623,14991.145068789185,-0.13449721695176897,-0.13449721695176908
2018-02-09,36.71108627319336,39.53866310119629,38.96191234588623,1.0,1.0,0.01223133287838496,0.01223133287838496,0.01223133287838496,0.0,0.0,11139.071737034184,15174.506754353704,-0.1239109643051376,-0.1239109643051376
2018-02-12,38.18976974487305,39.37834568023682,38.97409568786621,1.0,1.0,0.04027893537869587,0.04027893537869587,0.04027893537869587,0.0,0.0,11587.741687708844,15785.719731315901,-0.08862303065040011,-0.08862303065040023
2018-02-13,38.57233810424805,39.24767551422119,38.99630046844482,1.0,1.0,0.010017561297979816,0.010017561297979816,0.010017561297979816,0.0,0.0,11703.822600370624,15943.854146357087,-0.07949325599437329,-0.07949325599437362
2018-02-14,39.28351593017578,39.11855278015137,39.03185932159424,1.0,1.0,0.018437508869844965,0.018437508869844965,0.018437508869844965,0.0,0.0,11919.611933376049,16237.81909860006,-0.0625214047370175,-0.06252140473701773
2018-02-15,40.60258865356445,39.053513526916504,39.084102630615234,0.0,1.0,0.033578275573226346,0.033578275573226346,0.033578275573226346,0.0,0.0,12319.851947600866,16783.05706300105,-0.031042490121276023,-0.031042490121276134
2018-02-16,40.47114944458008,38.99125213623047,39.13815265655518,0.0,0.0,-0.003237212536024714,-0.001,-0.003237212536024714,1.0,0.001,12307.532095653267,16728.726740283888,-0.0320114476311546,-0.034179211519130726
2018-02-20,40.335018157958984,38.939248657226564,39.18480876922607,0.0,0.0,-0.0033636624728810016,-0.0,-0.0033636624728810016,0.0,0.0,12307.532095653267,16672.456949928513,-0.0320114476311546,-0.03742790666087226
2018-02-21,40.15194320678711,38.87762451171875,39.227095184326174,0.0,0.0,-0.004538858776632293,-0.0,-0.004538858776632293,0.0,0.0,12307.532095653267,16596.783022373307,-0.0320114476311546,-0.04179688545486582
2018-02-22,40.487579345703125,38.86574096679688,39.27495090484619,0.0,0.0,0.008359150569312357,0.0,0.008359150569312357,0.0,0.0,12307.532095653267,16735.518030623534,-0.0320114476311546,-0.033787121344398874
2018-02-23,41.191715240478516,38.92541275024414,39.327891426086424,0.0,0.0,0.017391405121139236,0.0,0.017391405121139236,0.0,0.0,12307.532095653267,17026.572204606236,-0.0320114476311546,-0.016983321738437307
2018-02-26,42.00616455078125,39.02113304138184,39.3896985244751,0.0,0.0,0.019772163056283487,0.0,0.019772163056283487,0.0,0.0,12307.532095653267,17363.224366525294,-0.0320114476311546,0.0
2018-02-27,41.870033264160156,39.15153827667236,39.44858375549316,0.0,0.0,-0.00324074544955244,-0.0,-0.00324074544955244,0.0,0.0,12307.532095653267,17306.95457616992,-0.0320114476311546,-0.00324074544955244
2018-02-28,41.80665588378906,39.29034576416016,39.509164352416995,0.0,0.0,-0.0015136692147159625,-0.0,-0.0015136692147159625,0.0,0.0,12307.532095653267,17280.757571827482,-0.0320114476311546,-0.00474950924764872
2018-03-01,41.0743522644043,39.387161827087404,39.55797306060791,0.0,0.0,-0.017516436172756,-0.0,-0.017516436172756,0.0,0.0,12307.532095653267,16978.060284803698,-0.0320114476311546,-0.022182750944816254
2018-03-02,41.35835266113281,39.494087028503415,39.60983142852783,0.0,0.0,0.006914300069793988,0.0,0.006914300069793988,0.0,0.0,12307.532095653267,17095.451688215882,-0.0320114476311546,-0.015421829071428306
2018-03-05,41.50153350830078,39.69325923919678,39.66186389923096,1.0,0.0,0.0034619572094931605,0.0,0.0034619572094931605,0.0,0.0,12307.532095653267,17154.63541043744,-0.0320114476311546,-0.012013261574272627
2018-03-06,41.46632385253906,39.9375394821167,39.713404426574705,1.0,1.0,-0.000848394090176896,-0.001848394090176896,-0.000848394090176896,1.0,0.001,12284.782926062999,17140.08151913609,-0.033800671950712124,-0.012851463684325992
2018-03-07,41.08140563964844,40.086134147644046,39.75958190917969,1.0,1.0,-0.009282670300349127,-0.009282670300349127,-0.009282670300349127,0.0,0.0,12170.747336448998,16980.97579347284,-0.04276958175741252,-0.022014838084416732
2018-03-08,41.52969741821289,40.297935485839844,39.81152328491211,1.0,1.0,0.010912279450628004,0.010912279450628004,0.010912279450628004,0.0,0.0,12303.557932507314,17166.276946675567,-0.03232401593490797,-0.011342790699026106
2018-03-09,42.24320983886719,40.59672164916992,39.86829387664795,1.0,1.0,0.01718077580650479,0.01718077580650479,0.01718077580650479,0.0,0.0,12514.942602968067,17461.206902328773,-0.01569859179934663,0.0
2018-03-12,42.6516227722168,40.8937484741211,39.92241725921631,1.0,1.0,0.009668132107087946,0.009668132107087946,0.009668132107087946,0.0,0.0,12635.938721366185,17630.024157409684,-0.006182235751670095,0.0
2018-03-13,42.240867614746094,41.096303367614745,39.97105884552002,1.0,1.0,-0.009630469622794013,-0.009630469622794013,-0.009630469622794013,0.0,0.0,12514.248697354582,17460.238745312625,-0.01575316754085665,-0.009630469622794013
2018-03-14,41.88176345825195,41.26177463531494,40.01776309967041,1.0,1.0,-0.008501344237749064,-0.008501344237749064,-0.008501344237749064,0.0,0.0,12407.860761301568,17311.803245265437,-0.02412058867850586,-0.018049941923108603
2018-03-15,41.93104934692383,41.394151306152345,40.073764686584475,1.0,1.0,0.001176786376748451,0.001176786376748451,0.001176786376748451,0.0,0.0,12422.46216281006,17332.175539481417,-0.02297218708191351,-0.016894396472116213
2018-03-16,41.783199310302734,41.45318183898926,40.127658729553225,1.0,1.0,-0.0035260275839469335,-0.0035260275839469335,-0.0035260275839469335,0.0,0.0,12378.660218563453,17271.061810439394,-0.026417214100546094,-0.020360853948088398
2018-03-19,41.144771575927734,41.48686294555664,40.17535488128662,1.0,1.0,-0.015279532082589475,-0.015279532082589475,-0.015279532082589475,0.0,0.0,12189.520082614437,17007.1680674064,-0.041293103512753726,-0.035329281709549076
2018-03-20,41.130672454833984,41.52664566040039,40.22074398040772,1.0,1.0,-0.0003426710260799881,-0.0003426710260799881,-0.0003426710260799881,0.0,0.0,12185.343087260306,17001.340203674026,-0.041621624588682904,-0.03565984641441511
2018-03-21,40.19889450073242,41.52899322509766,40.25842235565185,1.0,1.0,-0.02265408996472784,-0.02265408996472784,-0.02265408996472784,0.0,0.0,11909.295228710434,16616.19031317905,-0.06333281452550077,-0.05750609501034243
2018-03-22,39.630882263183594,41.48615837097168,40.28809135437012,1.0,1.0,-0.014130046226482174,-0.014130046226482174,-0.014130046226482174,0.0,0.0,11741.016336603934,16381.402775945806,-0.07656796515508424,-0.07082357745602397
2018-03-23,38.713172912597656,41.36223125457764,40.29544654846191,1.0,1.0,-0.02315641989727979,-0.02315641989727979,-0.02315641989727979,0.0,0.0,11469.136432292711,16002.06813475954,-0.0979513451005527,-0.09233997685510453
2018-03-26,40.55096435546875,41.28947124481201,40.312631607055664,1.0,1.0,0.047471992208447,0.047471992208447,0.047471992208447,0.0,0.0,12013.599187644126,16761.718188571882,-0.05512929838352609,-0.04925154730845127
2018-03-27,39.51118469238281,41.171528816223145,40.31401508331299,1.0,1.0,-0.02564130544396559,-0.02564130544396559,-0.02564130544396559,0.0,0.0,11705.554821392365,16331.925852733037,-0.07935701664872818,-0.0736299787842929
2018-03-28,39.07463836669922,41.034927940368654,40.3160408782959,1.0,1.0,-0.011048677205767299,-0.011048677205767299,-0.011048677205767299,0.0,0.0,11576.223924656388,16151.479675837663,-0.08952890379353107,-0.08386514212180507
2018-03-29,39.379737854003906,40.95019721984863,40.31827613830566,1.0,1.0,0.007808120562536214,0.007808120562536214,0.007808120562536214,0.0,0.0,11666.612476719021,16277.592376409957,-0.08241983570564637,-0.07671185069995012
2018-04-02,39.12156295776367,40.83835773468017,40.30770435333252,1.0,1.0,-0.0065560338973659205,-0.0065560338973659205,-0.0065560338973659205,0.0,0.0,11590.125769854218,16170.875929022708,-0.08843552236631091,-0.08276495910379755
2018-04-03,39.522918701171875,40.73942699432373,40.297070007324216,1.0,1.0,0.010259195008172739,0.010259195008172739,0.010259195008172739,0.0,0.0,11709.031130296402,16336.776098631519,-0.07908360462774355,-0.07335486595091412
2018-04-04,40.27869415283203,40.68004550933838,40.292689094543455,1.0,1.0,0.019122460498792737,0.019122460498792737,0.019122460498792737,0.0,0.0,11932.93661556463,16649.17545425522,-0.06147341723454702,-0.05563513097866213
2018-04-05,40.5579948425293,40.65387496948242,40.287770385742185,1.0,1.0,0.006934204188385529,0.006934204188385529,0.006934204188385529,0.0,0.0,12015.682034624017,16764.624236423282,-0.05496548227342368,-0.04908671214853011
2018-04-06,39.52057647705078,40.553418922424314,40.273316078186035,1.0,1.0,-0.025578640401390684,-0.025578640401390684,-0.025578640401390684,0.0,0.0,11708.337224682917,16335.807941615372,-0.07913818036925357,-0.07340978119138697
2018-04-09,39.912540435791016,40.43688545227051,40.26413715362549,1.0,1.0,0.009917971691729921,0.009917971691729921,0.009917971691729921,0.0,0.0,11824.460181834549,16497.82602234185,-0.07000509891016093,-0.06421988563140923
2018-04-10,40.66362762451172,40.33748569488525,40.26410537719727,1.0,1.0,0.018818325782319123,0.018818325782319123,0.018818325782319123,0.0,0.0,12046.976725736371,16808.287487130303,-0.05250415188555679,-0.04661007057860522
