name,total_return,cagr,ann_volatility,sharpe,sortino,calmar,max_drawdown,trades,win_rate,exposure,turnover,average_trade_return,average_win,average_loss,profit_factor,cost_drag,excess_cagr_vs_benchmark,drawdown_improvement_vs_benchmark,ticker,label,variant,short_window,long_window,spread_threshold,momentum_window,partial_exposure,entry_threshold,exit_threshold,min_hold_days,cooldown_days,cost_bps,benchmark_total_return,benchmark_cagr,benchmark_sharpe,benchmark_max_drawdown,upside_capture,downside_capture,missed_return_while_in_cash,average_holding_days,median_holding_days,trade_frequency_per_year,fallback_exposure,cagr_20bps,sharpe_20bps,selection_score,robust_20bps,passes_selection
AAPL_long_spy_regime_trend_5_50_entry_0.000_exit_-0.005_hold_10_cool_0_10bps,0.9015363159587535,0.12743483180614623,0.19427338673227876,0.715321686442772,0.9616842559248973,0.525017720175772,-0.2427248203422201,47,0.5,0.7841246290801187,14.3946587537092,0.05057112671590826,0.14691457160340726,-0.04577231817159075,3.209681691293318,0.15256055640694388,-0.04893772169558663,0.09088037918923064,AAPL,allocation_test,long_spy_regime,5,50,0.0,,False,0.0,-0.005,10,0,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.5977239892136367,0.5843781083584038,0.47202958661752237,35.59090909090909,20.5,8.771972406745018,0.2032640949554896,0.11128347889468615,0.6401495160743983,0.3124103576951656,True,False
AAPL_long_qqq_regime_trend_5_50_entry_0.000_exit_-0.005_hold_20_cool_0_10bps,0.8455139547524018,0.12115983224194893,0.2055329089398447,0.6598120647522072,0.8865217791260221,0.4421072817561606,-0.27405075021762093,42,0.5,0.7908011869436202,12.525222551928785,0.04209036477077244,0.15209393251437342,-0.06791320297282855,2.239534079628446,0.12771991120743076,-0.05521272125978394,0.059554449313829805,AAPL,allocation_test,long_qqq_regime,5,50,0.0,,False,0.0,-0.005,20,0,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.6287806263865254,0.622141549786115,0.6399870028907108,42.45,23.5,7.838783852835973,0.1609792284866469,0.10722053152279121,0.5987241266392298,0.3097402195739196,True,False
AAPL_hybrid_spy_regime_trend_5_50_entry_0.000_exit_-0.005_hold_10_cool_5_10bps,0.9545987247926173,0.13324112417019585,0.19412329172043885,0.7422330194042579,1.000706219458134,0.5483239246920866,-0.24299710111138761,61,0.5,0.7841246290801187,15.516320474777448,0.05183977083570472,0.1494518598430002,-0.04577231817159075,3.2651145017985925,0.16929499412829196,-0.04313142933153702,0.09060809842006312,AAPL,allocation_test,hybrid_spy_regime,5,50,0.0,,False,0.0,-0.005,10,5,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.6004371841948046,0.5839723069052146,0.45844189874452174,31.76,16.0,11.384900357690341,0.19992581602373888,0.11578110421137855,0.661551554733001,0.3001253737933874,True,False
AAPL_hybrid_spy_regime_trend_5_50_entry_0.020_exit_-0.005_hold_20_cool_5_10bps,0.7608091647761464,0.11137130491798408,0.19380707397715713,0.6424384400254841,0.8360571862660922,0.40180074932144544,-0.27718043111185364,56,0.5714285714285714,0.7752225519287834,12.338278931750741,0.037383201198064375,0.11709316623093918,-0.06889675217910203,2.2660606879609677,0.11997925719230373,-0.06500124858374878,0.05642476841959709,AAPL,allocation_test,hybrid_spy_regime,5,50,0.0,,False,0.02,-0.005,20,5,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.5829518890639949,0.5774466602682232,0.551709069391745,37.523809523809526,24.0,10.451711803781297,0.21735905044510387,0.09776460322530012,0.5786956483320677,0.2884909718832371,True,False
AAPL_hybrid_spy_regime_trend_5_50_entry_0.020_exit_-0.005_hold_20_cool_0_10bps,0.7608091647761464,0.11137130491798408,0.19380707397715713,0.6424384400254841,0.8360571862660922,0.40180074932144544,-0.27718043111185364,56,0.5714285714285714,0.7752225519287834,12.338278931750741,0.037383201198064375,0.11709316623093918,-0.06889675217910203,2.2660606879609677,0.11997925719230373,-0.06500124858374878,0.05642476841959709,AAPL,allocation_test,hybrid_spy_regime,5,50,0.0,,False,0.02,-0.005,20,0,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.5829518890639949,0.5774466602682232,0.551709069391745,37.523809523809526,24.0,10.451711803781297,0.21735905044510387,0.09776460322530012,0.5786956483320677,0.2884909718832371,True,False
AAPL_long_qqq_regime_trend_5_50_entry_0.000_exit_-0.005_hold_20_cool_5_10bps,0.8058311019670352,0.11662058976551881,0.20611929292285605,0.6387980916675453,0.8590189359274873,0.42554377126467136,-0.2740507502176208,42,0.5,0.7908011869436202,12.525222551928785,0.03840277631664829,0.14471875560612513,-0.06791320297282855,2.1309369794268984,0.12507565666038079,-0.05975196373621405,0.059554449313829916,AAPL,allocation_test,long_qqq_regime,5,50,0.0,,False,0.0,-0.005,20,5,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.6298966545579567,0.6261012450973603,0.6923973835811035,42.4,23.5,7.838783852835973,0.16172106824925817,0.10272680708210724,0.5777571617016699,0.28418700401282765,True,False
AAPL_long_qqq_regime_trend_5_50_entry_0.000_exit_-0.005_hold_20_cool_10_10bps,0.7613922630665828,0.11143998480563022,0.20798398328766454,0.6125346084764657,0.8242469186972586,0.40663995525331215,-0.2740507502176215,40,0.5,0.793026706231454,11.777448071216616,0.03690442225392471,0.14172204748067796,-0.06791320297282855,2.086811419237282,0.11428576219714048,-0.06493256869610264,0.05955444931382925,AAPL,allocation_test,long_qqq_regime,5,50,0.0,,False,0.0,-0.005,20,10,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.6329935420968023,0.6325359507506763,0.6492525501972869,44.473684210526315,25.0,7.465508431272355,0.1661721068249258,0.09845326269015842,0.55592213332668,0.2826538950903459,True,False
AAPL_hybrid_qqq_regime_trend_5_50_entry_0.000_exit_-0.005_hold_20_cool_10_10bps,0.8153914760697931,0.11772154513926214,0.20784440263588008,0.6399751638986956,0.8596519116023449,0.4303326153977911,-0.2735594303732768,52,0.5,0.793026706231454,12.899109792284866,0.03912509192775859,0.14616338682834573,-0.06791320297282855,2.1522087080302246,0.12924606663885285,-0.058651008362470725,0.060045769158173945,AAPL,allocation_test,hybrid_qqq_regime,5,50,0.0,,False,0.0,-0.005,20,10,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.6354828773973572,0.6315337831373611,0.6203996083488151,38.90909090909091,22.0,9.705160960654062,0.1620919881305638,0.10344517759681171,0.5781590710780644,0.27175520192565006,True,False
AAPL_hybrid_qqq_regime_trend_5_50_entry_0.000_exit_-0.005_hold_20_cool_5_10bps,0.8517452467354463,0.12186538932501323,0.20595627707408645,0.6619370588273187,0.8889772515958669,0.44548049087076125,-0.2735594303732769,55,0.5,0.7908011869436202,13.646884272997033,0.039632068355908545,0.14717733968464564,-0.06791320297282855,2.1671388366637627,0.13993707473452122,-0.054507164176719636,0.060045769158173834,AAPL,allocation_test,hybrid_qqq_regime,5,50,0.0,,False,0.0,-0.005,20,5,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.6322738211430248,0.6256239748021837,0.6673349531965265,37.391304347826086,21.0,10.26507409299949,0.1572700296735905,0.10669243645162596,0.5957090283896967,0.26794996181153746,True,False
AAPL_hybrid_qqq_regime_trend_5_50_entry_0.005_exit_-0.005_hold_20_cool_0_10bps,0.7995992197122859,0.11590038250363777,0.2051607139571256,0.6376802806526208,0.8515023493123777,0.4236753320676586,-0.27355943037327723,55,0.5,0.7908011869436202,12.899109792284866,0.03634707812766888,0.13807486187021034,-0.06538070561487258,2.1118594633032157,0.12832438477385644,-0.0604721709980951,0.0600457691581735,AAPL,allocation_test,hybrid_qqq_regime,5,50,0.0,,False,0.005,-0.005,20,0,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.6273424497057917,0.6237714407409096,0.6335210964078142,41.04761904761905,23.0,10.26507409299949,0.15875370919881307,0.1016268274974843,0.5748007233289574,0.2676391560439507,True,False
