Date,price,short_sma,long_sma,signal,position,asset_return,strategy_return,buy_hold_return,trade,transaction_cost,strategy_equity,buy_hold_equity,strategy_drawdown,buy_hold_drawdown,model_forecast,entry_price,exit_price,long_forecast_price,cash_forecast_price
2016-12-09,26.215110778808597,25.385750198364256,25.258959140777588,1.0,1.0,0.0163218370575926,0.0163218370575926,0.0163218370575926,0.0,0.0,8150.706009963746,10836.001218237976,-0.1849293990036254,-0.1133737644387621,LONG,,,26.215110778808597,
2016-12-12,26.065574645996094,25.44176950454712,25.293262825012206,1.0,1.0,-0.0057041961056055,-0.0057041961056055,-0.0057041961056055,0.0,0.0,8104.212784483774,10774.190542288568,-0.1895787215516226,-0.1184312543587782,LONG,,,26.065574645996094,
2016-12-13,26.50037384033203,25.550816822052003,25.33366743087769,1.0,1.0,0.0166809748198943,0.0166809748198943,0.0166809748198943,0.0,0.0,8239.398953876815,10953.914543429226,-0.1760601046123185,-0.103725828310731,LONG,,,26.50037384033203,
2016-12-14,26.50037384033203,25.64375982284546,25.37707695007324,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8239.398953876815,10953.914543429226,-0.1760601046123185,-0.103725828310731,LONG,,,26.50037384033203,
2016-12-15,26.64531898498535,25.71082191467285,25.42346124649048,1.0,1.0,0.0054695509401727,0.0054695509401727,0.0054695509401727,0.0,0.0,8284.46476617145,11013.827537018811,-0.171553523382855,-0.0988236110723154,LONG,,,26.64531898498535,
2016-12-16,26.67983055114746,25.78006954193115,25.45589426040649,1.0,1.0,0.0012952206044729,0.0012952206044729,0.0012952206044729,0.0,0.0,8295.194975633625,11028.09287337887,-0.1704805024366374,-0.0976563888451118,LONG,,,26.67983055114746,
2016-12-19,26.833965301513672,25.855758571624754,25.486704292297365,1.0,1.0,0.0057772012483632,0.0057772012483632,0.0057772012483632,0.0,0.0,8343.117986402272,11091.80438529402,-0.1656882013597728,-0.0924433682082952,LONG,,,26.833965301513672,
2016-12-20,26.905282974243164,25.915803527832036,25.51852340698242,1.0,1.0,0.0026577388741524,0.0026577388741524,0.0026577388741524,0.0,0.0,8365.291815406374,11121.28350499331,-0.1634708184593626,-0.0900313196674876,LONG,,,26.905282974243164,
2016-12-21,26.930587768554688,25.97630910873413,25.54640684127808,1.0,1.0,0.0009405139628431,0.0009405139628431,0.0009405139628431,0.0,0.0,8373.15948916202,11131.743227414492,-0.1626840510837979,-0.089175481417885,LONG,,,26.930587768554688,
2016-12-22,26.75345039367676,26.0345142364502,25.576092987060548,1.0,1.0,-0.0065775532416995,-0.0065775532416995,-0.0065775532416995,0.0,0.0,8318.084586820816,11058.523593663243,-0.1681915413179183,-0.0951664781827041,LONG,,,26.75345039367676,
2016-12-23,26.806352615356445,26.088922595977785,25.603325958251958,1.0,1.0,0.0019773980888906,0.0019773980888906,0.0019773980888906,0.0,0.0,8334.532751386027,11080.390697083309,-0.1665467248613973,-0.0933772621058984,LONG,,,26.806352615356445,
2016-12-27,26.976598739624023,26.154373931884766,25.63077367782593,1.0,1.0,0.0063509619048303,0.0063509619048303,0.0063509619048303,0.0,0.0,8387.46505138464,11150.761836291118,-0.1612534948615359,-0.0876193356354801,LONG,,,26.976598739624023,
2016-12-28,26.861570358276367,26.215338802337648,25.65338607788086,1.0,1.0,-0.0042640060912756,-0.0042640060912756,-0.0042640060912756,0.0,0.0,8351.700849315175,11103.21491989881,-0.1648299150684824,-0.0915097323458925,LONG,,,26.861570358276367,
2016-12-29,26.85467529296875,26.28677215576172,25.673892402648924,1.0,1.0,-0.0002566888389491,-0.0002566888389491,-0.0002566888389491,0.0,0.0,8349.557060920914,11100.364848552415,-0.1650442939079086,-0.0917429316578933,LONG,,,26.85467529296875,
2016-12-30,26.64531898498535,26.35958547592163,25.691298122406007,1.0,1.0,-0.0077958979469847,-0.0077958979469847,-0.0077958979469847,0.0,0.0,8284.464766171448,11013.827537018806,-0.1715535233828552,-0.0988236110723159,LONG,,,26.64531898498535,
2017-01-03,26.721235275268555,26.43147830963135,25.71131702423096,1.0,1.0,0.0028491417320235,0.0028491417320235,0.0028491417320235,0.0,0.0,8308.068380464225,11045.207492683836,-0.1691931619535774,-0.0962560318147078,LONG,,,26.721235275268555,
2017-01-04,26.69133186340332,26.51096353530884,25.7311971282959,1.0,1.0,-0.0011190879297751,-0.0011190879297751,-0.0011190879297751,0.0,0.0,8298.770921419902,11032.846934296913,-0.1701229078580097,-0.097267400781111,LONG,,,26.69133186340332,
2017-01-05,26.82706451416016,26.58757286071777,25.751862297058107,1.0,1.0,0.0050852708081958,0.0050852708081958,0.0050852708081958,0.0,0.0,8340.972418930502,11088.951948743184,-0.1659027581069498,-0.0926767610466965,LONG,,,26.82706451416016,
2017-01-06,27.126140594482425,26.66671304702759,25.772542667388915,1.0,1.0,0.0111482969060743,0.0111482969060743,0.0111482969060743,0.0,0.0,8433.960055942116,11212.574877444966,-0.1566039944057884,-0.0825616521890639,LONG,,,27.126140594482425,
2017-01-09,27.374605178833008,26.745738124847414,25.79593669891357,1.0,1.0,0.0091595995193332,0.0091595995193332,0.0091595995193332,0.0,0.0,8511.2117524166,11315.277572902898,-0.1488788247583399,-0.0741582843394371,LONG,,,27.374605178833008,
2017-01-10,27.40220642089844,26.805092906951906,25.819972896575926,1.0,1.0,0.001008279092433,0.001008279092433,0.001008279092433,0.0,0.0,8519.793429277832,11326.686530704732,-0.1480206570722168,-0.0732247774946343,LONG,,,27.40220642089844,
2017-01-11,27.549449920654297,26.879286670684813,25.84580198287964,1.0,1.0,0.0053734176545565,0.0053734176545565,0.0053734176545565,0.0,0.0,8565.573837703889,11387.54954807645,-0.143442616229611,-0.0682448271522183,LONG,,,27.549449920654297,
2017-01-12,27.43441200256348,26.925988578796385,25.869839782714845,1.0,1.0,-0.0041756883865973,-0.0041756883865973,-0.0041756883865973,0.0,0.0,8529.806670505246,11339.998689676744,-0.1470193329494754,-0.0721355464066308,LONG,,,27.43441200256348,
2017-01-13,27.386106491088867,26.97027521133423,25.895340003967284,1.0,1.0,-0.0017607635064347,-0.0017607635064347,-0.0017607635064347,0.0,0.0,8514.787698202877,11320.031633820943,-0.1485212301797123,-0.073769296275436,LONG,,,27.386106491088867,
2017-01-17,27.606969833374023,27.018357753753666,25.92227067947388,1.0,1.0,0.0080647952770147,0.0080647952770147,0.0080647952770147,0.0,0.0,8583.457717816127,11411.325371477042,-0.1416542282183872,-0.066299435270612,LONG,,,27.606969833374023,
2017-01-18,27.60465431213379,27.064598941802977,25.95105508804321,1.0,1.0,-8.387451626201692e-05,-8.387451626201692e-05,-8.387451626201692e-05,0.0,0.0,8582.73778445219,11410.3682520816,-0.1417262215547809,-0.0663777489538123,LONG,,,27.60465431213379,
2017-01-19,27.55634880065918,27.10071811676025,25.980409297943115,1.0,1.0,-0.0017499045968264,-0.0017499045968264,-0.0017499045968264,0.0,0.0,8567.718812149822,11390.4011962258,-0.1432281187850178,-0.0680114988226175,LONG,,,27.55634880065918,
2017-01-20,27.606969833374023,27.1358024597168,26.0117116355896,1.0,1.0,0.0018370007246255,0.0018370007246255,0.0018370007246255,0.0,0.0,8583.457717816129,11411.325371477042,-0.1416542282183871,-0.066299435270612,LONG,,,27.606969833374023,
2017-01-23,27.62535858154297,27.17054100036621,26.043472557067872,1.0,1.0,0.0006660907835931,0.0006660907835931,0.0006660907835931,0.0,0.0,8589.175079893328,11418.926350135564,-0.1410824920106671,-0.06567750592981,LONG,,,27.62535858154297,
2017-01-24,27.60006332397461,27.212871646881105,26.076857261657715,1.0,1.0,-0.000915653546856,-0.000915653546856,-0.000915653546856,0.0,0.0,8581.310371266854,11408.470569721776,-0.1418689628733145,-0.0665330216354127,LONG,,,27.60006332397461,
2017-01-25,28.03946685791016,27.27452735900879,26.11440723419189,1.0,1.0,0.0159203813693378,0.0159203813693378,0.0159203813693378,0.0,0.0,8717.928105026078,11590.097772032612,-0.1282071894973921,-0.0516718713441652,LONG,,,28.03946685791016,
2017-01-26,28.05327796936035,27.32836132049561,26.150653343200684,1.0,1.0,0.0004925597023717,0.0004925597023717,0.0004925597023717,0.0,0.0,8722.222205098786,11595.806587141664,-0.1277777794901214,-0.0512047631233637,LONG,,,28.05327796936035,
2017-01-27,28.055574417114254,27.3880615234375,26.18463359832764,1.0,1.0,8.186022882661348e-05,8.186022882661348e-05,8.186022882661348e-05,0.0,0.0,8722.936208204374,11596.755822522317,-0.1277063791795626,-0.0511270945281636,LONG,,,28.055574417114254,
2017-01-30,27.98195075988769,27.444425296783447,26.217946300506597,1.0,1.0,-0.0026242078002741,-0.0026242078002741,-0.0026242078002741,0.0,0.0,8700.04541096551,11566.323525434978,-0.1299954589034491,-0.0536171342081714,LONG,,,27.98195075988769,
2017-01-31,27.917543411254883,27.50803651809692,26.24910425186157,1.0,1.0,-0.0023017461929474,-0.0023017461929474,-0.0023017461929474,0.0,0.0,8680.020114562349,11539.70078429391,-0.1319979885437651,-0.0557954673665785,LONG,,,27.917543411254883,
2017-02-01,29.61996459960937,27.65297298431397,26.303786716461182,1.0,1.0,0.0609803363883429,0.0609803363883429,0.0609803363883429,0.0,0.0,9209.330661005944,12243.39561994098,-0.0790669338994055,0.0,LONG,,,29.61996459960937,
2017-02-02,29.569358825683597,27.79687433242798,26.363433361053467,1.0,1.0,-0.0017085021744572,-0.0017085021744572,-0.0017085021744572,0.0,0.0,9193.59649954632,12222.477751901568,-0.0806403500453679,-0.0017085021744573,LONG,,,29.569358825683597,
2017-02-03,29.695890426635746,27.94031562805176,26.41905818939209,1.0,1.0,0.0042791459124316,0.0042791459124316,0.0042791459124316,0.0,0.0,9232.937240427898,12274.779517613404,-0.0767062759572101,0.0,LONG,,,29.695890426635746,
2017-02-06,29.974260330200195,28.082721614837645,26.471721725463865,1.0,1.0,0.0093740211041042,0.0093740211041042,0.0093740211041042,0.0,0.0,9319.48698897254,12389.843559859735,-0.068051301102746,0.0,LONG,,,29.974260330200195,
2017-02-07,30.259531021118164,28.226967906951906,26.51849464416504,1.0,1.0,0.0095171886737284,0.0095171886737284,0.0095171886737284,0.0,0.0,9408.182304988948,12507.7600386569,-0.0591817695011052,0.0,LONG,,,30.259531021118164,
2017-02-08,30.376855850219727,28.375700378417967,26.557743263244628,1.0,1.0,0.0038772851112491,0.0038772851112491,0.0038772851112491,0.0,0.0,9444.660510164,12556.256190429862,-0.0555339489835999,0.0,LONG,,,30.376855850219727,
2017-02-09,30.59636688232422,28.528046226501463,26.60067478179932,1.0,1.0,0.0072262591357987,0.0072262591357987,0.0072262591357987,0.0,0.0,9512.91007446009,12646.990951437385,-0.048708992553991,0.0,LONG,,,30.59636688232422,
2017-02-10,30.52704620361328,28.682677936553954,26.645980129241945,1.0,1.0,-0.0022656506564178,-0.0022656506564178,-0.0022656506564178,0.0,0.0,9491.357143505444,12618.33728808655,-0.0508642856494554,-0.0022656506564178,LONG,,,30.52704620361328,
2017-02-13,30.79738044738769,28.853241634368896,26.694011707305908,1.0,1.0,0.0088555650609398,0.0088555650609398,0.0088555650609398,0.0,0.0,9575.408474206375,12730.079794902083,-0.0424591525793625,0.0,LONG,,,30.79738044738769,
2017-02-14,31.197111129760746,29.032748699188232,26.746086292266845,1.0,1.0,0.0129793728091882,0.0129793728091882,0.0129793728091882,0.0,0.0,9699.69127059336,12895.308246450832,-0.0300308729406638,0.0,LONG,,,31.197111129760746,
2017-02-15,31.310312271118164,29.21803159713745,26.796843852996822,1.0,1.0,0.0036285776874203,0.0036285776874203,0.0036285776874203,0.0,0.0,9734.887353912702,12942.09987422631,-0.0265112646087298,0.0,LONG,,,31.310312271118164,
2017-02-16,31.27335357666016,29.4038818359375,26.851603507995605,1.0,1.0,-0.0011804000591875,-0.0011804000591875,-0.0011804000591875,0.0,0.0,9723.396292303958,12926.823018768762,-0.0276603707696041,-0.0011804000591875,LONG,,,31.27335357666016,
2017-02-17,31.35884094238281,29.591475391387934,26.906829013824463,1.0,1.0,0.0027335528795497,0.0027335528795497,0.0027335528795497,0.0,0.0,9749.97571023779,12962.159173055148,-0.025002428976221,0.0,LONG,,,31.35884094238281,
2017-02-21,31.58528709411621,29.7894718170166,26.963838272094726,1.0,1.0,0.0072211263212649,0.0072211263212649,0.0072211263212649,0.0,0.0,9820.38151647068,13055.76056184012,-0.0179618483529319,0.0,LONG,,,31.58528709411621,
2017-02-22,31.68000602722168,29.993468952178954,27.01982629776001,1.0,1.0,0.0029988308424497,0.0029988308424497,0.0029988308424497,0.0,0.0,9849.831179446895,13094.912579284608,-0.0150168820553102,0.0,LONG,,,31.68000602722168,
2017-02-23,31.54600524902344,30.16879587173462,27.07852560043335,1.0,1.0,-0.0042298217393992,-0.0042298217393992,-0.0042298217393992,0.0,0.0,9808.16814939466,13039.523433381217,-0.019183185060534,-0.0042298217393992,LONG,,,31.54600524902344,
2017-02-24,31.576026916503903,30.3449333190918,27.13553379058838,1.0,1.0,0.0009516788970103,0.0009516788970103,0.0009516788970103,0.0,0.0,9817.502376040768,13051.932872659838,-0.0182497623959232,-0.0032821682744764,LONG,,,31.576026916503903,
2017-02-27,31.63842010498047,30.52407560348511,27.19437896728516,1.0,1.0,0.001975967041121,0.001975967041121,0.001975967041121,0.0,0.0,9836.90143716195,13077.723061839137,-0.0163098562838049,-0.0013126866896892,LONG,,,31.63842010498047,
2017-02-28,31.652294158935547,30.7075927734375,27.252264232635497,1.0,1.0,0.0004385191772864,0.0004385191772864,0.0004385191772864,0.0,0.0,9841.215107087224,13083.457894196994,-0.0158784892912775,-0.00087474315069,LONG,,,31.652294158935547,
2017-03-01,32.29923629760742,30.926677417755126,27.31650451660156,1.0,1.0,0.0204390283820625,0.0204390283820625,0.0204390283820625,0.0,0.0,10042.359981974962,13350.871061432008,0.0,0.0,LONG,,,32.29923629760742,
2017-03-02,32.10745620727539,31.051051998138423,27.376904373168944,1.0,1.0,-0.0059376044859066,-0.0059376044859066,-0.0059376044859066,0.0,0.0,9982.732420296898,13271.598869526888,-0.0059376044859066,-0.0059376044859066,LONG,,,32.10745620727539,
2017-03-03,32.29692077636719,31.187430095672607,27.438809719085693,1.0,1.0,0.0059009523479118,0.0059009523479118,0.0059009523479118,0.0,0.0,10041.640048611023,13349.913942036568,-7.16896591268501e-05,-7.168965912673908e-05,LONG,,,32.29692077636719,
2017-03-06,32.195274353027344,31.312399291992183,27.495143871307373,1.0,1.0,-0.0031472481244781,-0.0031472481244781,-0.0031472481244781,0.0,0.0,10010.036515801348,13307.898450420547,-0.0032187121584598,-0.0032187121584598,LONG,,,32.195274353027344,
2017-03-07,32.23684310913086,31.42552843093872,27.551321506500244,1.0,1.0,0.0012911446458789,0.0012911446458789,0.0012911446458789,0.0,0.0,10022.96092085378,13325.08087225271,-0.0019317233355508,-0.0019317233355506,LONG,,,32.23684310913086,
2017-03-08,32.11670684814453,31.51838722229004,27.60391742706299,1.0,1.0,-0.0037266757349543,-0.0037266757349543,-0.0037266757349543,0.0,0.0,9985.608595597638,13275.42261669978,-0.0056512001640238,-0.0056512001640238,LONG,,,32.11670684814453,
2017-03-09,32.04276657104492,31.6016827583313,27.656598014831545,1.0,1.0,-0.0023022371954016,-0.0023022371954016,-0.0023022371954016,0.0,0.0,9962.619356070129,13244.859444966938,-0.0079404269562094,-0.0079404269562093,LONG,,,32.04276657104492,
2017-03-10,32.14906692504883,31.67931776046753,27.70885374069214,1.0,1.0,0.0033174524355823,0.0033174524355823,0.0033174524355823,0.0,0.0,9995.669871917704,13288.79863619159,-0.0046493165093725,-0.0046493165093723,LONG,,,32.14906692504883,
2017-03-13,32.16291809082031,31.76111135482788,27.76143112182617,1.0,1.0,0.0004308419215952,0.0004308419215952,0.0004308419215952,0.0,0.0,9999.976425532952,13294.524007731698,-0.0042204777082363,-0.0042204777082363,LONG,,,32.16291809082031,
2017-03-14,32.11439895629883,31.82696228027344,27.81370639801025,1.0,1.0,-0.0015085426759001,-0.0015085426759001,-0.0015085426759001,0.0,0.0,9984.89103433704,13274.468650910256,-0.0057226536134008,-0.0057226536134008,LONG,,,32.11439895629883,
2017-03-15,32.45404052734375,31.88980875015259,27.870179176330566,1.0,1.0,0.0105759902748641,0.0105759902748641,0.0105759902748641,0.0,0.0,10090.491144811764,13414.859302266272,0.0,0.0,LONG,,,32.45404052734375,
2017-03-16,32.507198333740234,31.94965305328369,27.92732088088989,1.0,1.0,0.0016379410863094,0.0016379410863094,0.0016379410863094,0.0,0.0,10107.018774838894,13436.832051484513,0.0,0.0,LONG,,,32.507198333740234,
2017-03-17,32.345455169677734,32.00325813293457,27.98389799118042,1.0,1.0,-0.0049756107063407,-0.0049756107063407,-0.0049756107063407,0.0,0.0,10056.73018401362,13369.975606069844,-0.0049756107063407,-0.0049756107063407,LONG,,,32.345455169677734,
2017-03-20,32.68510055541992,32.06957111358643,28.041468257904054,1.0,1.0,0.0105005597837617,0.0105005597837617,0.0105005597837617,0.0,0.0,10162.331480540017,13510.367834228817,0.0,0.0,LONG,,,32.68510055541992,
2017-03-21,32.3108024597168,32.105846881866455,28.093922290802,1.0,1.0,-0.0114516427773712,-0.0114516427773712,-0.0114516427773712,0.0,0.0,10045.956090639636,13355.65192800034,-0.0114516427773712,-0.0114516427773712,LONG,,,32.3108024597168,
2017-03-22,32.675872802734375,32.15564022064209,28.15611532211304,1.0,1.0,0.0112987086431148,0.0112987086431148,0.0112987086431148,0.0,0.0,10159.4624215493,13506.553547873673,-0.0002823229094829,-0.0002823229094829,LONG,,,32.675872802734375,
2017-03-23,32.56033706665039,32.206356811523435,28.219693603515623,1.0,1.0,-0.003535811783253,-0.003535811783253,-0.003535811783253,0.0,0.0,10123.54047460767,13458.796916687965,-0.0038171364520658,-0.0038171364520659,LONG,,,32.56033706665039,
2017-03-24,32.495643615722656,32.25233764648438,28.284364414215087,1.0,1.0,-0.0019868790300084,-0.0019868790300084,-0.0019868790300084,0.0,0.0,10103.426224329229,13432.055915325052,-0.0057964312937031,-0.0057964312937031,LONG,,,32.495643615722656,
2017-03-27,32.55109405517578,32.29797134399414,28.350001716613768,1.0,1.0,0.0017063960975463,0.0017063960975463,0.0017063960975463,0.0,0.0,10120.66667141027,13454.976323120984,-0.004099926203896,-0.0040999262038962,LONG,,,32.55109405517578,
2017-03-28,33.22576904296875,32.3766450881958,28.42707782745361,1.0,1.0,0.0207266455207115,0.0207266455207115,0.0207266455207115,0.0,0.0,10330.43414194187,13733.852847859882,0.0,0.0,LONG,,,33.22576904296875,
2017-03-29,33.299713134765625,32.42666893005371,28.50466463088989,1.0,1.0,0.0022255042976204,0.0022255042976204,0.0022255042976204,0.0,0.0,10353.424567521048,13764.417596395682,0.0,0.0,LONG,,,33.299713134765625,
2017-03-30,33.255802154541016,32.484086227416995,28.5845499420166,1.0,1.0,-0.001318659414479,-0.001318659414479,-0.001318659414479,0.0,0.0,10339.771926742987,13746.267017547374,-0.001318659414479,-0.001318659414479,LONG,,,33.255802154541016,
2017-03-31,33.19343185424805,32.52891178131104,28.66608909606933,1.0,1.0,-0.0018754712336551,-0.0018754712336551,-0.0018754712336551,0.0,0.0,10320.379981931825,13720.48628918582,-0.0031916575403354,-0.0031916575403353,LONG,,,33.19343185424805,
2017-04-03,33.20266342163086,32.57928123474121,28.74410863876343,1.0,1.0,0.0002781142794558,0.0002781142794558,0.0002781142794558,0.0,0.0,10323.25022697421,13724.302152343922,-0.0029144309064166,-0.0029144309064166,LONG,,,33.20266342163086,
2017-04-04,33.44990158081055,32.6399341583252,28.823105239868163,1.0,1.0,0.0074463351340248,0.0074463351340248,0.0074463351340248,0.0,0.0,10400.120607836658,13826.497905650893,0.0,0.0,LONG,,,33.44990158081055,
2017-04-05,33.276611328125,32.69792938232422,28.900783042907715,1.0,1.0,-0.0051805908088219,-0.0051805908088219,-0.0051805908088219,0.0,0.0,10346.24183860506,13754.86847768268,-0.0051805908088219,-0.0051805908088219,LONG,,,33.276611328125,
2017-04-06,33.19343185424805,32.755462646484375,28.98473777770996,1.0,1.0,-0.0024996377502732,-0.0024996377502732,-0.0024996377502732,0.0,0.0,10320.379981931825,13720.48628918582,-0.0076672789587408,-0.0076672789587407,LONG,,,33.19343185424805,
2017-04-07,33.119476318359375,32.8039831161499,29.06648065567017,1.0,1.0,-0.0022280171635584,-0.0022280171635584,-0.0022280171635584,0.0,0.0,10297.385998197637,13689.916810241146,-0.0098782132931815,-0.0098782132931813,LONG,,,33.119476318359375,
2017-04-10,33.0802001953125,32.84984722137451,29.154088382720943,1.0,1.0,-0.0011858920313031,-0.0011858920313031,-0.0011858920313031,0.0,0.0,10285.17441019912,13673.682046986678,-0.0110523908300568,-0.0110523908300566,LONG,,,33.0802001953125,
2017-04-11,32.724365234375,32.88034553527832,29.234916896820067,1.0,1.0,-0.0107567354138299,-0.0107567354138299,-0.0107567354138299,0.0,0.0,10174.53951038351,13526.597867074406,-0.0216902386000377,-0.0216902386000373,LONG,,,32.724365234375,
2017-04-12,32.7636604309082,32.895826530456546,29.309512729644776,1.0,1.0,0.001200793239281,0.001200793239281,0.001200793239281,0.0,0.0,10186.757028640375,13542.84051434366,-0.020515490852626,-0.0205154908526257,LONG,,,32.7636604309082,
2017-04-13,32.590370178222656,32.89998512268066,29.382467651367183,1.0,1.0,-0.0052890992766507,-0.0052890992766507,-0.0052890992766507,0.0,0.0,10132.878259408775,13471.21108637545,-0.0256960816614482,-0.0256960816614477,LONG,,,32.590370178222656,
2017-04-17,32.77058410644531,32.92124156951904,29.456971645355225,1.0,1.0,0.0055296680349792,0.0055296680349792,0.0055296680349792,0.0,0.0,10188.909712422164,13545.702411712236,-0.0203085044278565,-0.0203085044278561,LONG,,,32.77058410644531,
2017-04-18,32.62503433227539,32.91823825836182,29.526178150177003,1.0,1.0,-0.0044414763465047,-0.0044414763465047,-0.0044414763465047,0.0,0.0,10143.65591093777,13485.539494853823,-0.0246597810323119,-0.0246597810323115,LONG,,,32.62503433227539,
2017-04-19,32.5048713684082,32.927941703796385,29.59402210235596,1.0,1.0,-0.0036831521047109,-0.0036831521047109,-0.0036831521047109,0.0,0.0,10106.295283319938,13435.87020168019,-0.0282521074126118,-0.0282521074126117,LONG,,,32.5048713684082,
2017-04-20,32.91154098510742,32.93972511291504,29.667244033813475,1.0,1.0,0.0125110360256484,0.0125110360256484,0.0125110360256484,0.0,0.0,10232.735507695394,13603.966857809348,-0.0160945345206032,-0.0160945345206029,LONG,,,32.91154098510742,
2017-04-21,32.87226104736328,32.955321311950684,29.738784790039062,1.0,1.0,-0.001193500412573,-0.001193500412573,-0.001193500412573,0.0,0.0,10220.52273364521,13587.730517751925,-0.0172688260995855,-0.0172688260995854,LONG,,,32.87226104736328,
2017-04-24,33.18880844116211,32.98997955322265,29.81399715423584,1.0,1.0,0.0096296203459427,0.0096296203459427,0.0096296203459427,0.0,0.0,10318.94248730729,13718.575204000854,-0.007805497992802,-0.0078054979928018,LONG,,,33.18880844116211,
2017-04-25,33.394439697265625,33.03214683532715,29.891518821716307,1.0,1.0,0.0061958011077156,0.0061958011077156,0.0061958011077156,0.0,0.0,10382.876602600603,13803.57276744608,-0.0016580581981963,-0.0016580581981964,LONG,,,33.394439697265625,
2017-04-26,33.19804382324219,33.03076057434082,29.96923917770386,1.0,1.0,-0.0058810950506685,-0.0058810950506685,-0.0058810950506685,0.0,0.0,10321.813918401343,13722.392643961912,-0.0075294020510019,-0.0075294020510017,LONG,,,33.19804382324219,
2017-04-27,33.22346878051758,33.02694835662842,30.04958333969116,1.0,1.0,0.0007658570911817,0.0007658570911817,0.0007658570911817,0.0,0.0,10329.718952784611,13732.902035676268,-0.006769311405773,-0.0067693114057731,LONG,,,33.22346878051758,
2017-04-28,33.191097259521484,33.02371311187744,30.128660526275635,1.0,1.0,-0.0009743570489266,-0.0009743570489266,-0.0009743570489266,0.0,0.0,10319.654118309536,13719.521285775589,-0.0077370727284151,-0.0077370727284152,LONG,,,33.191097259521484,
2017-05-01,33.86810302734375,33.05744667053223,30.216325283050537,1.0,1.0,0.020397209604996,0.020397209604996,0.020397209604996,0.0,0.0,10530.146266411755,13999.36123712176,0.0,0.0,LONG,,,33.86810302734375,
2017-05-02,34.08299255371094,33.10146312713623,30.30420642852783,1.0,1.0,0.00634489407906,0.00634489407906,0.00634489407906,0.0,0.0,10596.958929109149,14088.185701345794,0.0,0.0,LONG,,,34.08299255371094,
2017-05-03,33.979007720947266,33.12791843414307,30.388563137054444,1.0,1.0,-0.0030509302432819,-0.0030509302432819,-0.0030509302432819,0.0,0.0,10564.628346625514,14045.203629516587,-0.0030509302432818,-0.0030509302432818,LONG,,,33.979007720947266,
2017-05-04,33.85655212402344,33.156915473937985,30.46918762207031,1.0,1.0,-0.0036038602989674,-0.0036038602989674,-0.0036038602989674,0.0,0.0,10526.554901953765,13994.58667776526,-0.0066437954158705,-0.0066437954158705,LONG,,,33.85655212402344,
2017-05-05,34.41802978515625,33.2181453704834,30.551216812133788,1.0,1.0,0.01658401774274,0.01658401774274,0.01658401774274,0.0,0.0,10701.127475217694,14226.673151531631,0.0,0.0,LONG,,,34.41802978515625,
2017-05-08,35.35379409790039,33.32986125946045,30.644099006652837,1.0,1.0,0.0271882010267687,0.0271882010267687,0.0271882010267687,0.0,0.0,10992.07188022699,14613.47080111761,0.0,0.0,LONG,,,35.35379409790039,
2017-05-09,35.580230712890625,33.45486278533936,30.73489757537842,1.0,1.0,0.0064048745196398,0.0064048745196398,0.0064048745196398,0.0,0.0,11062.474721330706,14707.06824789519,0.0,0.0,LONG,,,35.580230712890625,
2017-05-10,35.41155242919922,33.58922214508057,30.82400936126709,1.0,1.0,-0.0047407866759642,-0.0047407866759642,-0.0047407866759642,0.0,0.0,11010.029888568632,14637.345174703072,-0.0047407866759641,-0.0047407866759641,LONG,,,35.41155242919922,
2017-05-11,35.717803955078125,33.73692932128906,30.914734210968017,1.0,1.0,0.0086483507463055,0.0086483507463055,0.0086483507463055,0.0,0.0,11105.24848877228,14763.934069768648,0.0,0.0,LONG,,,35.717803955078125,
2017-05-12,36.21662902832031,33.91824226379394,31.010102195739748,1.0,1.0,0.0139657262767205,0.0139657262767205,0.0139657262767205,0.0,0.0,11260.341349401437,14970.123131754584,0.0,0.0,LONG,,,36.21662902832031,
2017-05-15,36.12381362915039,34.0859037399292,31.103000679016112,1.0,1.0,-0.0025627840486573,-0.0025627840486573,-0.0025627840486573,0.0,0.0,11231.483526208754,14931.757938986088,-0.0025627840486572,-0.0025627840486572,LONG,,,36.12381362915039,
2017-05-16,36.07046127319336,34.2581750869751,31.19465246200561,1.0,1.0,-0.001476930329249,-0.001476930329249,-0.001476930329249,0.0,0.0,11214.895407546435,14909.704772816996,-0.0040359293244174,-0.0040359293244175,LONG,,,36.07046127319336,
2017-05-17,34.859378814697266,34.375900459289554,31.27394037246704,1.0,1.0,-0.033575463571799,-0.033575463571799,-0.033575463571799,0.0,0.0,10838.350095328824,14409.104523350998,-0.0374758846982062,-0.0374758846982063,LONG,,,34.859378814697266,
2017-05-18,35.390663146972656,34.499856567382814,31.3603125,1.0,1.0,0.0152407859904661,0.0152407859904661,0.0152407859904661,0.0,0.0,11003.53506962148,14628.710601705649,-0.0228062606462288,-0.0228062606462289,LONG,,,35.390663146972656,
2017-05-19,35.511314392089844,34.63180923461914,31.447362117767334,1.0,1.0,0.0034091264302151,0.0034091264302151,0.0034091264302151,0.0,0.0,11041.047511853129,14678.58172565789,-0.019474883641957,-0.0194748836419572,LONG,,,35.511314392089844,
2017-05-22,35.72709655761719,34.75872364044189,31.534867095947263,1.0,1.0,0.0060764342075552,0.0060764342075552,0.0060764342075552,0.0,0.0,11108.137710641391,14767.775161774072,-0.0135167872835519,-0.0135167872835523,LONG,,,35.72709655761719,
